#             x               p
    -0.23333333     -0.76885564


    -0.22941176     -0.78073819
     -0.2254902     -0.79224994
    -0.22156863     -0.80386324
    -0.21764706     -0.81557677


    -0.21372549     -0.82603491
    -0.20980392     -0.83652693
    -0.20588235     -0.84712352


    -0.20196078     -0.85741692
    -0.19803922     -0.86686239
    -0.19411765     -0.87642313
    -0.19019608     -0.88609787


    -0.18627451     -0.89503715
    -0.18235294     -0.90352694
    -0.17843137     -0.91215062
     -0.1745098     -0.92090691


    -0.17058824     -0.92978418
    -0.16666667     -0.93878256
     -0.1627451     -0.94790228


    -0.15882353     -0.95707546
    -0.15490196     -0.96500759
    -0.15098039     -0.97307897
    -0.14705882     -0.98128848


    -0.14313725     -0.98885504
    -0.13921569     -0.99363453
    -0.13529412     -0.99856122
    -0.13137255      -1.0036341


    -0.12745098      -1.0082384
    -0.12352941      -1.0117811
    -0.11960784      -1.0154664
    -0.11568627      -1.0192935


    -0.11176471      -1.0229342
    -0.10784314      -1.0262835
    -0.10392157      -1.0297707
           -0.1      -1.0333951


   -0.096078431      -1.0369957
   -0.092156863      -1.0405738
   -0.088235294      -1.0442921
   -0.084313725      -1.0481501


   -0.080392157      -1.0517047
   -0.076470588      -1.0550207
    -0.07254902      -1.0584782
   -0.068627451      -1.0620766


   -0.064705882      -1.0647655
   -0.060784314      -1.0667765
   -0.056862745       -1.068946
   -0.052941176      -1.0712735


   -0.049019608      -1.0723713
   -0.045098039      -1.0725312
   -0.041176471      -1.0728389
   -0.037254902      -1.0732941


   -0.033333333      -1.0721569
   -0.029411765      -1.0697459
   -0.025490196      -1.0674838
   -0.021568627      -1.0653706


   -0.017647059      -1.0639957
    -0.01372549      -1.0632805
  -0.0098039216      -1.0627008
  -0.0058823529      -1.0622563


  -0.0019607843      -1.0610061
   0.0019607843      -1.0589761
   0.0058823529      -1.0570839
   0.0098039216      -1.0553295


     0.01372549      -1.0526429
    0.017647059      -1.0489361
    0.021568627      -1.0453625
    0.025490196      -1.0419222


    0.029411765      -1.0383634
    0.033333333      -1.0346372
    0.037254902      -1.0310399
    0.041176471      -1.0275716


    0.045098039      -1.0236525
    0.049019608       -1.019131
    0.052941176      -1.0147345
    0.056862745      -1.0104635


    0.060784314      -1.0056997
    0.064705882      -1.0002658
    0.068627451     -0.99494991
     0.07254902     -0.98975252


    0.076470588      -0.9839143
    0.080392157     -0.97726412
    0.084313725     -0.97073132
    0.088235294     -0.96431636


    0.092156863     -0.95737166
    0.096078431     -0.94983759
            0.1     -0.94241685
     0.10392157        -0.93511


     0.10784314     -0.92734595
     0.11176471     -0.91918428
     0.11568627     -0.91112532
     0.11960784     -0.90316967


     0.12352941     -0.89534255
     0.12745098     -0.88763091
     0.13137255     -0.88001859
     0.13529412     -0.87250625


     0.13921569     -0.86359968
     0.14313725     -0.85420969
     0.14705882     -0.84491151
     0.15098039     -0.83570581


     0.15490196     -0.82593583
     0.15882353     -0.81616541
      0.1627451     -0.80649683


     0.16666667     -0.79688502
     0.17058824     -0.78649431
      0.1745098     -0.77617841
     0.17843137     -0.76593802


     0.18235294     -0.75523642
     0.18627451     -0.74319203
     0.19019608     -0.73120831
     0.19411765     -0.71928591


     0.19803922     -0.70713217
     0.20196078     -0.69479077
     0.20588235     -0.68250177
     0.20980392     -0.67026578


     0.21372549     -0.65740859
     0.21764706     -0.64448564
     0.22156863     -0.63159718


      0.2254902     -0.61877748
     0.22941176     -0.60608788
     0.23333333     -0.59341852
      0.2372549     -0.58076967


     0.24117647     -0.56940474
     0.24509804     -0.55866466
     0.24901961     -0.54794736


     0.25294118     -0.53698119
     0.25686275     -0.52470147
     0.26078431     -0.51243267
     0.26470588     -0.50017499


     0.26862745     -0.48678913
     0.27254902     -0.47297835
     0.27647059     -0.45916979


     0.28039216     -0.44534069
     0.28431373       -0.431469
     0.28823529     -0.41759538


     0.29215686     -0.40375073
     0.29607843     -0.39051817
            0.3     -0.37725121
     0.30392157     -0.36394911


     0.30784314     -0.35092519
     0.31176471     -0.33792962
     0.31568627     -0.32489016


     0.31960784      -0.3113161
     0.32352941     -0.29743748
     0.32745098     -0.28349908


     0.33137255     -0.27032036
     0.33529412     -0.25763832
     0.33921569     -0.24488096


     0.34313725     -0.23279325
     0.34705882     -0.22111535
     0.35098039      -0.2093508


     0.35490196     -0.19821053
     0.35882353     -0.18728492
      0.3627451     -0.17626584


     0.36666667      -0.1665159
     0.37058824     -0.15684287


      0.3745098     -0.14744812
     0.37843137     -0.13983688
     0.38235294     -0.13214094


     0.38627451     -0.12562503
     0.39019608     -0.12010795


     0.39411765     -0.11455845
     0.39803922     -0.11132448
     0.40196078     -0.10804813


     0.40588235      -0.1060192
     0.40980392     -0.10487991


     0.41372549     -0.10399886
     0.41764706     -0.10387296


     0.42156863      -0.1037531
      0.4254902     -0.10363324
     0.42941176       -0.103518


     0.43333333     -0.10326279
      0.4372549     -0.10299619


     0.44117647     -0.10267002


     0.44509804     -0.10234596
     0.44901961     -0.10223208


     0.45294118     -0.10215143
     0.45686275     -0.10215724


     0.46078431     -0.10204101


     0.46470588     -0.10183695
     0.46862745     -0.10166152


     0.47254902     -0.10136044


     0.47647059     -0.10087563


     0.48039216     -0.10008011


     0.48431373    -0.098702505


     0.48823529    -0.096879812


     0.49215686    -0.094560201


     0.49607843    -0.090912983


            0.5    -0.084720343
