#             x               p
     0.11176471     -0.88894252
     0.11568627       -0.882082
     0.11960784     -0.87532129


     0.12352941     -0.86713954
     0.12745098      -0.8580912
     0.13137255     -0.84914295
     0.13529412     -0.84029544


     0.13921569     -0.83060076
     0.14313725     -0.82062459
     0.14705882     -0.81073009
     0.15098039     -0.80091786


     0.15490196     -0.78986619
     0.15882353     -0.77868773
      0.1627451     -0.76758575


     0.16666667     -0.75658815
     0.17058824     -0.74617418
      0.1745098     -0.73582186
     0.17843137     -0.72553177


     0.18235294     -0.71509788
     0.18627451     -0.70418424
     0.19019608      -0.6933322
     0.19411765     -0.68254241


     0.19803922     -0.67118796
     0.20196078     -0.65937211
     0.20588235     -0.64761094
     0.20980392     -0.63590508


     0.21372549     -0.62465757
     0.21764706     -0.61353317
     0.22156863      -0.6024728


      0.2254902     -0.59107612
     0.22941176     -0.57848841
     0.23333333     -0.56593616
      0.2372549     -0.55341986


     0.24117647     -0.54063095
     0.24509804     -0.52772013
     0.24901961     -0.51483305


     0.25294118     -0.50204578
     0.25686275     -0.48964903
     0.26078431     -0.47727011
     0.26470588     -0.46490933


     0.26862745     -0.45108708
     0.27254902     -0.43670366
     0.27647059     -0.42231153


     0.28039216       -0.408096
     0.28431373     -0.39420208
     0.28823529     -0.38028118


     0.29215686     -0.36638333
     0.29607843     -0.35348558
            0.3     -0.34055268
     0.30392157     -0.32758386


     0.30784314      -0.3144435
     0.31176471     -0.30122838
     0.31568627     -0.28796705


     0.31960784     -0.27498656
     0.32352941     -0.26211403
     0.32745098     -0.24917946


     0.33137255     -0.23672543
     0.33529412     -0.22457629
     0.33921569     -0.21235207


     0.34313725       -0.200691
     0.34705882     -0.18936908
     0.35098039     -0.17796013


     0.35490196     -0.16795274
     0.35882353     -0.15849813
      0.3627451     -0.14895675


     0.36666667     -0.14150213
     0.37058824     -0.13425017


      0.3745098     -0.12729171
     0.37843137     -0.12209526
     0.38235294     -0.11684519


     0.38627451     -0.11296885
     0.39019608     -0.11026672


     0.39411765     -0.10756905
     0.39803922      -0.1068329
     0.40196078     -0.10609517


     0.40588235     -0.10565224
     0.40980392     -0.10542094


     0.41372549     -0.10518518
     0.41764706     -0.10492624


     0.42156863     -0.10466577
      0.4254902     -0.10431622
     0.42941176     -0.10396657


     0.43333333     -0.10362912
      0.4372549     -0.10329148


     0.44117647     -0.10306545


     0.44509804     -0.10285513
     0.44901961     -0.10280487


     0.45294118     -0.10275259
     0.45686275     -0.10268108


     0.46078431     -0.10254246


     0.46470588     -0.10235039
     0.46862745      -0.1020624


     0.47254902     -0.10163169


     0.47647059     -0.10095788


     0.48039216     -0.09985239


     0.48431373    -0.098123045


     0.48823529    -0.096159712


     0.49215686    -0.093191314


     0.49607843     -0.08923517


            0.5    -0.084471786
