# Force coefficients
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf       : 1.00000000e+00
# lRef          : 1.00000000e+00
# Aref          : 1.00000000e+00
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
# Time          	Cm              	Cd              	Cl              	Cl(f)           	Cl(r)           
34.28341721     	-1.71133005e-04	5.33035807e-01	5.16083833e-02	2.56330586e-02	2.59753246e-02
34.28660202     	-1.70979533e-04	5.32219616e-01	5.31970791e-02	2.64275600e-02	2.67695191e-02
34.28978684     	-1.71467670e-04	5.32329393e-01	5.13571850e-02	2.55071249e-02	2.58500602e-02
34.29297165     	-1.72100034e-04	5.33340480e-01	5.39832004e-02	2.68195002e-02	2.71637002e-02
34.29615646     	-1.72350437e-04	5.33801588e-01	5.13226959e-02	2.54889975e-02	2.58336984e-02
34.29934127     	-1.72382868e-04	5.32471650e-01	5.24497421e-02	2.60524882e-02	2.63972539e-02
34.30252609     	-1.72589578e-04	5.32769842e-01	5.30390738e-02	2.63469473e-02	2.66921265e-02
34.3057109      	-1.72304578e-04	5.32477603e-01	5.31594397e-02	2.64074153e-02	2.67520244e-02
34.30889571     	-1.71858202e-04	5.32137868e-01	5.32957739e-02	2.64760288e-02	2.68197452e-02
34.31208052     	-1.71542975e-04	5.32439078e-01	5.37652137e-02	2.67110639e-02	2.70541498e-02
34.31526534     	-1.71431512e-04	5.32717328e-01	5.13359886e-02	2.54965628e-02	2.58394258e-02
34.31845015     	-1.71481209e-04	5.32169837e-01	4.91436202e-02	2.44003289e-02	2.47432913e-02
34.32163496     	-1.71756941e-04	5.32899622e-01	5.04920725e-02	2.50742793e-02	2.54177932e-02
34.32481977     	-1.72513021e-04	5.32628545e-01	5.19271081e-02	2.57910410e-02	2.61360671e-02
34.32800458     	-1.73173736e-04	5.33142795e-01	5.63042521e-02	2.79789523e-02	2.83252998e-02
34.3311894      	-1.73114151e-04	5.32366312e-01	5.30168164e-02	2.63352941e-02	2.66815224e-02
34.33437421     	-1.72555375e-04	5.33022214e-01	5.36597104e-02	2.66572998e-02	2.70024106e-02
34.33755902     	-1.72078663e-04	5.33010818e-01	5.28976613e-02	2.62767520e-02	2.66209093e-02
34.34074383     	-1.71659410e-04	5.33085187e-01	5.09868990e-02	2.53217901e-02	2.56651089e-02
34.34392865     	-1.71432197e-04	5.32978976e-01	4.85842289e-02	2.41206822e-02	2.44635466e-02
34.34711346     	-1.71795212e-04	5.33137826e-01	5.08987701e-02	2.52775898e-02	2.56211803e-02
34.35029827     	-1.72430081e-04	5.31751375e-01	5.31852033e-02	2.64201716e-02	2.67650317e-02
34.35348308     	-1.72771028e-04	5.32028759e-01	5.60307367e-02	2.78425973e-02	2.81881394e-02
34.3566679      	-1.72899859e-04	5.31950118e-01	5.21645796e-02	2.59093900e-02	2.62551897e-02
34.35985271     	-1.73102593e-04	5.32815332e-01	5.30340968e-02	2.63439458e-02	2.66901510e-02
34.36303752     	-1.72896057e-04	5.33320160e-01	5.36310734e-02	2.66426407e-02	2.69884328e-02
34.36622233     	-1.72265257e-04	5.33359625e-01	5.17969802e-02	2.57262249e-02	2.60707554e-02
34.36940715     	-1.71592753e-04	5.33207122e-01	5.07476193e-02	2.52022169e-02	2.55454024e-02
34.37259196     	-1.71616990e-04	5.33373426e-01	5.24076702e-02	2.60322181e-02	2.63754521e-02
34.37577677     	-1.71752594e-04	5.32499563e-01	5.29129843e-02	2.62847396e-02	2.66282447e-02
34.37896158     	-1.71918279e-04	5.31799302e-01	5.26736587e-02	2.61649111e-02	2.65087476e-02
34.3821464      	-1.72326823e-04	5.31477569e-01	5.00422393e-02	2.48487928e-02	2.51934465e-02
34.38533121     	-1.72834378e-04	5.32861554e-01	5.25554141e-02	2.61048727e-02	2.64505414e-02
34.38851602     	-1.73022483e-04	5.33308775e-01	5.10865961e-02	2.53702756e-02	2.57163205e-02
34.39170083     	-1.72638471e-04	5.33534933e-01	5.19498531e-02	2.58022881e-02	2.61475650e-02
34.39488565     	-1.72440822e-04	5.32882660e-01	5.56285501e-02	2.76418342e-02	2.79867159e-02
34.39807046     	-1.72281185e-04	5.33237042e-01	5.46362792e-02	2.71458584e-02	2.74904208e-02
34.40125527     	-1.71787352e-04	5.32304291e-01	5.17165573e-02	2.56864913e-02	2.60300660e-02
34.40444008     	-1.71656671e-04	5.32637642e-01	5.06844379e-02	2.51705623e-02	2.55138756e-02
34.40762489     	-1.72030952e-04	5.33055466e-01	5.08288523e-02	2.52423952e-02	2.55864571e-02
34.41080971     	-1.72476586e-04	5.32727664e-01	5.41105540e-02	2.68828004e-02	2.72277536e-02
34.41399452     	-1.72592722e-04	5.33428697e-01	4.96576866e-02	2.46562506e-02	2.50014360e-02
34.41717933     	-1.72653002e-04	5.32970555e-01	5.26924071e-02	2.61735506e-02	2.65188566e-02
34.42036414     	-1.72676087e-04	5.32194729e-01	5.13923119e-02	2.55234799e-02	2.58688321e-02
34.42354896     	-1.72296132e-04	5.32830792e-01	5.47656936e-02	2.72105507e-02	2.75551429e-02
34.42673377     	-1.72105392e-04	5.32625578e-01	5.22049391e-02	2.59303641e-02	2.62745749e-02
34.42991858     	-1.72239031e-04	5.33461674e-01	5.12084248e-02	2.54319734e-02	2.57764514e-02
34.43310339     	-1.72481126e-04	5.33051464e-01	5.33179744e-02	2.64865061e-02	2.68314683e-02
34.43628821     	-1.72868805e-04	5.32487521e-01	5.56460143e-02	2.76501384e-02	2.79958760e-02
34.43947302     	-1.72801730e-04	5.32187933e-01	5.30941787e-02	2.63742876e-02	2.67198911e-02
34.44265783     	-1.72537510e-04	5.32229014e-01	4.98900960e-02	2.47725105e-02	2.51175855e-02
34.44584264     	-1.72354522e-04	5.32079140e-01	4.90525053e-02	2.43538981e-02	2.46986072e-02
34.44902746     	-1.72426242e-04	5.32810535e-01	5.11757625e-02	2.54154550e-02	2.57603075e-02
34.45221227     	-1.72484943e-04	5.33147534e-01	5.14027321e-02	2.55288811e-02	2.58738510e-02
34.45539708     	-1.72692301e-04	5.34223358e-01	5.36335116e-02	2.66440635e-02	2.69894481e-02
34.45858189     	-1.73034032e-04	5.33231242e-01	5.27971359e-02	2.62255339e-02	2.65716020e-02
34.46176671     	-1.72919726e-04	5.32546380e-01	5.57175580e-02	2.76858593e-02	2.80316987e-02
34.46495152     	-1.72639654e-04	5.31865113e-01	5.27221396e-02	2.61884302e-02	2.65337095e-02
34.46813633     	-1.72210540e-04	5.32033172e-01	5.08765033e-02	2.52660411e-02	2.56104622e-02
34.47132114     	-1.72116995e-04	5.31130389e-01	4.74528384e-02	2.35543022e-02	2.38985362e-02
34.47450595     	-1.72581300e-04	5.32331789e-01	5.11239653e-02	2.53894013e-02	2.57345639e-02
34.47769077     	-1.73123917e-04	5.33670270e-01	5.12357739e-02	2.54447631e-02	2.57910109e-02
34.48087558     	-1.73692742e-04	5.33930781e-01	5.32143598e-02	2.64334871e-02	2.67808726e-02
34.48406039     	-1.74092513e-04	5.32957183e-01	5.66243173e-02	2.81380662e-02	2.84862512e-02
34.4872452      	-1.74036766e-04	5.33283694e-01	5.81716728e-02	2.89117996e-02	2.92598732e-02
34.49043002     	-1.73160181e-04	5.32396632e-01	5.47962460e-02	2.72249628e-02	2.75712832e-02
34.49361483     	-1.71928439e-04	5.32771978e-01	4.54614208e-02	2.25587820e-02	2.29026388e-02
34.49679964     	-1.71592862e-04	5.32890679e-01	4.74431538e-02	2.35499841e-02	2.38931698e-02
34.49998445     	-1.72179319e-04	5.32967499e-01	5.14507098e-02	2.55531756e-02	2.58975342e-02
34.50316927     	-1.73134665e-04	5.31882085e-01	5.00443289e-02	2.48490298e-02	2.51952991e-02
34.50635408     	-1.73697735e-04	5.32731339e-01	5.20819156e-02	2.58672601e-02	2.62146555e-02
34.50953889     	-1.73998452e-04	5.32430754e-01	5.67280957e-02	2.81900494e-02	2.85380463e-02
34.5127237      	-1.73774778e-04	5.32413384e-01	5.54162280e-02	2.75343392e-02	2.78818888e-02
34.51590852     	-1.73330717e-04	5.32224053e-01	5.17083067e-02	2.56808226e-02	2.60274841e-02
34.51909333     	-1.73296626e-04	5.32140700e-01	5.14904462e-02	2.55719265e-02	2.59185197e-02
34.52227814     	-1.73178851e-04	5.32868025e-01	5.14321451e-02	2.55428937e-02	2.58892514e-02
34.52546295     	-1.73035114e-04	5.33278351e-01	5.05688995e-02	2.51114146e-02	2.54574848e-02
34.52864777     	-1.73171155e-04	5.32703828e-01	5.09244934e-02	2.52890756e-02	2.56354179e-02
34.53183258     	-1.73613994e-04	5.32717650e-01	5.22628783e-02	2.59578251e-02	2.63050531e-02
34.53501739     	-1.73740992e-04	5.31671776e-01	5.36204786e-02	2.66364983e-02	2.69839803e-02
34.5382022      	-1.73454039e-04	5.32030311e-01	5.23354332e-02	2.59942625e-02	2.63411706e-02
34.54138702     	-1.73125826e-04	5.32665984e-01	5.01048440e-02	2.48792962e-02	2.52255478e-02
34.54457183     	-1.73265976e-04	5.32884269e-01	5.27961372e-02	2.62248026e-02	2.65713346e-02
34.54775664     	-1.73509898e-04	5.32768349e-01	5.24434923e-02	2.60482363e-02	2.63952561e-02
34.55094145     	-1.73469489e-04	5.32698684e-01	5.30515445e-02	2.63523028e-02	2.66992418e-02
34.55412626     	-1.73299176e-04	5.32275179e-01	5.03167763e-02	2.49850890e-02	2.53316874e-02
34.55731108     	-1.73518519e-04	5.32073203e-01	5.24171939e-02	2.60350784e-02	2.63821155e-02
34.56049589     	-1.73731878e-04	5.31806538e-01	5.15023815e-02	2.55774589e-02	2.59249226e-02
34.5636807      	-1.73623745e-04	5.31765231e-01	5.24026948e-02	2.60277236e-02	2.63749711e-02
34.56686551     	-1.73651052e-04	5.32715494e-01	5.14625917e-02	2.55576448e-02	2.59049469e-02
34.57005033     	-1.73739752e-04	5.33333187e-01	5.19974612e-02	2.58249908e-02	2.61724703e-02
34.57323514     	-1.73838844e-04	5.33096506e-01	5.32598896e-02	2.64561060e-02	2.68037837e-02
34.57641995     	-1.73857733e-04	5.32610146e-01	5.33373588e-02	2.64948217e-02	2.68425371e-02
34.57960476     	-1.73611759e-04	5.32386194e-01	4.99237075e-02	2.47882420e-02	2.51354655e-02
34.58278958     	-1.73601334e-04	5.32473789e-01	5.30333746e-02	2.63430859e-02	2.66902886e-02
34.58597439     	-1.73373987e-04	5.31682863e-01	5.00630010e-02	2.48581265e-02	2.52048745e-02
34.5891592      	-1.73349301e-04	5.31923522e-01	5.13918647e-02	2.55225831e-02	2.58692817e-02
34.59234401     	-1.73501327e-04	5.31919518e-01	5.31289463e-02	2.63909718e-02	2.67379745e-02
34.59552883     	-1.73691334e-04	5.32394091e-01	5.12306651e-02	2.54416412e-02	2.57890239e-02
34.59871364     	-1.74134930e-04	5.32143641e-01	5.32722533e-02	2.64619917e-02	2.68102616e-02
34.60189845     	-1.74530834e-04	5.33334547e-01	5.35427869e-02	2.65968626e-02	2.69459243e-02
34.60508326     	-1.74609307e-04	5.32478931e-01	5.14562272e-02	2.55535043e-02	2.59027229e-02
34.60826808     	-1.74361620e-04	5.32487896e-01	5.38610363e-02	2.67561565e-02	2.71048798e-02
34.61145289     	-1.73997257e-04	5.32388110e-01	5.22939978e-02	2.59730016e-02	2.63209961e-02
34.6146377      	-1.73635617e-04	5.31664709e-01	5.10094704e-02	2.53310996e-02	2.56783708e-02
34.61782251     	-1.73384875e-04	5.32201135e-01	4.86815179e-02	2.41673741e-02	2.45141438e-02
34.62100733     	-1.73252303e-04	5.32314256e-01	5.08548348e-02	2.52541651e-02	2.56006697e-02
34.62419214     	-1.73248128e-04	5.32162627e-01	4.99255464e-02	2.47895251e-02	2.51360213e-02
34.62737695     	-1.73719478e-04	5.32080376e-01	5.20967063e-02	2.58746337e-02	2.62220726e-02
34.63056176     	-1.74628104e-04	5.31726457e-01	5.50626736e-02	2.73567087e-02	2.77059649e-02
34.63374657     	-1.74949229e-04	5.32990049e-01	5.59503433e-02	2.78002224e-02	2.81501209e-02
34.63693139     	-1.74911568e-04	5.32305932e-01	5.21289786e-02	2.58895777e-02	2.62394009e-02
34.6401162      	-1.74778210e-04	5.32318200e-01	5.19118071e-02	2.57811253e-02	2.61306818e-02
34.64330101     	-1.74417418e-04	5.32067289e-01	4.97240246e-02	2.46875949e-02	2.50364297e-02
34.64648582     	-1.73954990e-04	5.32204170e-01	5.30942723e-02	2.63731812e-02	2.67210911e-02
34.64967064     	-1.73506916e-04	5.31927446e-01	4.95159560e-02	2.45844711e-02	2.49314849e-02
34.65285545     	-1.73582558e-04	5.32984482e-01	5.43082021e-02	2.69805185e-02	2.73276836e-02
34.65604026     	-1.73613186e-04	5.32146438e-01	5.14828730e-02	2.55678233e-02	2.59150497e-02
34.65922507     	-1.73729822e-04	5.31894952e-01	5.18187498e-02	2.57356451e-02	2.60831047e-02
34.66240989     	-1.74119755e-04	5.31685392e-01	4.78788173e-02	2.37652889e-02	2.41135284e-02
34.6655947      	-1.74744435e-04	5.31626253e-01	5.37265821e-02	2.66885466e-02	2.70380355e-02
34.66877951     	-1.74953648e-04	5.31906712e-01	5.38165037e-02	2.67332982e-02	2.70832055e-02
34.67196432     	-1.74717383e-04	5.32242048e-01	5.15500569e-02	2.56003111e-02	2.59497458e-02
34.67514914     	-1.74275743e-04	5.32110900e-01	4.90757317e-02	2.43635901e-02	2.47121416e-02
34.67833395     	-1.74114309e-04	5.32970495e-01	5.50143311e-02	2.73330512e-02	2.76812799e-02
34.68151876     	-1.73953599e-04	5.32490204e-01	5.41876025e-02	2.69198477e-02	2.72677549e-02
34.68470357     	-1.73855710e-04	5.32018759e-01	5.00428586e-02	2.48475736e-02	2.51952850e-02
34.68788839     	-1.74575056e-04	5.30812576e-01	4.94647179e-02	2.45577839e-02	2.49069340e-02
34.6910732      	-1.75050966e-04	5.31676909e-01	5.36096308e-02	2.66297644e-02	2.69798664e-02
34.69425801     	-1.75020999e-04	5.31843673e-01	5.21597868e-02	2.59048724e-02	2.62549144e-02
34.69744282     	-1.74613699e-04	5.32457046e-01	5.04612383e-02	2.50560054e-02	2.54052328e-02
34.70062763     	-1.74512789e-04	5.34525993e-01	5.01651280e-02	2.49080512e-02	2.52570768e-02
34.70381245     	-1.74491865e-04	5.32950191e-01	5.41453188e-02	2.68981675e-02	2.72471513e-02
34.70699726     	-1.74302073e-04	5.32275162e-01	5.27572398e-02	2.62043178e-02	2.65529220e-02
34.71018207     	-1.74161036e-04	5.32264336e-01	5.02948473e-02	2.49732626e-02	2.53215847e-02
34.71336688     	-1.74701871e-04	5.31239464e-01	5.15249581e-02	2.55877772e-02	2.59371809e-02
34.7165517      	-1.75241522e-04	5.31637670e-01	5.59858594e-02	2.78176882e-02	2.81681712e-02
34.71973651     	-1.75140023e-04	5.32374502e-01	5.11789439e-02	2.54143319e-02	2.57646120e-02
34.72292132     	-1.74839024e-04	5.32223808e-01	5.12422366e-02	2.54462793e-02	2.57959573e-02
34.72610613     	-1.74648756e-04	5.32492116e-01	5.05767680e-02	2.51137352e-02	2.54630327e-02
34.72929095     	-1.74789045e-04	5.32487621e-01	5.14582599e-02	2.55543409e-02	2.59039190e-02
34.73247576     	-1.74548358e-04	5.31865850e-01	5.13480581e-02	2.54994807e-02	2.58485774e-02
34.73566057     	-1.74612839e-04	5.31739371e-01	5.27681539e-02	2.62094641e-02	2.65586898e-02
34.73884538     	-1.74827473e-04	5.31604128e-01	5.17506909e-02	2.57005180e-02	2.60501729e-02
34.7420302      	-1.74693590e-04	5.31974741e-01	5.15607478e-02	2.56056803e-02	2.59550675e-02
34.74521501     	-1.74571116e-04	5.32044916e-01	5.15959833e-02	2.56234206e-02	2.59725628e-02
34.74839982     	-1.74677109e-04	5.33135397e-01	5.25938743e-02	2.61222600e-02	2.64716143e-02
34.75158463     	-1.74794428e-04	5.32172115e-01	5.26639847e-02	2.61571979e-02	2.65067868e-02
34.75476945     	-1.74901088e-04	5.32069571e-01	5.06634554e-02	2.51568266e-02	2.55066288e-02
34.75795426     	-1.74918146e-04	5.31803639e-01	5.13893387e-02	2.55197512e-02	2.58695875e-02
34.76113907     	-1.75059582e-04	5.31967961e-01	5.09825680e-02	2.53162244e-02	2.56663436e-02
34.76432388     	-1.75116832e-04	5.30946830e-01	5.14324356e-02	2.55411010e-02	2.58913346e-02
34.7675087      	-1.75123939e-04	5.31447139e-01	5.34412015e-02	2.65454768e-02	2.68957247e-02
34.77069351     	-1.75059104e-04	5.32318183e-01	5.36725175e-02	2.66611996e-02	2.70113178e-02
34.77387832     	-1.74585242e-04	5.32548748e-01	5.19351631e-02	2.57929963e-02	2.61421668e-02
34.77706313     	-1.74375621e-04	5.31801362e-01	4.79957481e-02	2.38234985e-02	2.41722497e-02
34.78024794     	-1.74784897e-04	5.32340880e-01	5.12699327e-02	2.54601814e-02	2.58097512e-02
34.78343276     	-1.75344349e-04	5.31459070e-01	5.10751570e-02	2.53622342e-02	2.57129229e-02
34.78661757     	-1.75563070e-04	5.32004016e-01	5.31208746e-02	2.63848742e-02	2.67360003e-02
34.78980238     	-1.75540536e-04	5.33062875e-01	5.19181700e-02	2.57835444e-02	2.61346255e-02
34.79298719     	-1.75475015e-04	5.32702463e-01	5.49279456e-02	2.72884978e-02	2.76394478e-02
34.79617201     	-1.75239752e-04	5.32574461e-01	5.45080588e-02	2.70787897e-02	2.74292692e-02
34.79935682     	-1.74817853e-04	5.32378026e-01	5.19109761e-02	2.57806702e-02	2.61303059e-02
34.80254163     	-1.74483374e-04	5.32745007e-01	4.90298086e-02	2.43404209e-02	2.46893876e-02
34.80572644     	-1.74490047e-04	5.32609799e-01	4.87707055e-02	2.42108627e-02	2.45598428e-02
34.80891126     	-1.74749834e-04	5.32022821e-01	4.96888881e-02	2.46696942e-02	2.50191939e-02
34.81209607     	-1.75184902e-04	5.32040500e-01	5.17656560e-02	2.57076431e-02	2.60580129e-02
34.81528088     	-1.75892952e-04	5.31635951e-01	5.17879437e-02	2.57180789e-02	2.60698648e-02
34.81846569     	-1.76259275e-04	5.31924761e-01	5.39010243e-02	2.67742529e-02	2.71267714e-02
34.82165051     	-1.75909810e-04	5.32984479e-01	5.38300340e-02	2.67391072e-02	2.70909268e-02
34.82483532     	-1.75226808e-04	5.32995457e-01	5.29842671e-02	2.63169067e-02	2.66673604e-02
34.82802013     	-1.74514872e-04	5.32029254e-01	5.00186852e-02	2.48348277e-02	2.51838575e-02
34.83120494     	-1.74215223e-04	5.32479629e-01	4.79293079e-02	2.37904387e-02	2.41388692e-02
34.83438976     	-1.74360796e-04	5.31704326e-01	4.83163617e-02	2.39838201e-02	2.43325417e-02
34.83757457     	-1.74974293e-04	5.31441082e-01	5.41029858e-02	2.68765186e-02	2.72264672e-02
34.84075938     	-1.75702874e-04	5.31806268e-01	5.23059264e-02	2.59772603e-02	2.63286661e-02
34.84394419     	-1.75952924e-04	5.32397710e-01	5.29665790e-02	2.63073366e-02	2.66592424e-02
34.84712901     	-1.76008291e-04	5.32301445e-01	5.15031835e-02	2.55755835e-02	2.59276001e-02
34.85031382     	-1.75780047e-04	5.33142182e-01	5.44310554e-02	2.70397477e-02	2.73913078e-02
34.85349863     	-1.75355079e-04	5.31975080e-01	5.12609489e-02	2.54551194e-02	2.58058295e-02
34.85668344     	-1.74881390e-04	5.32265366e-01	4.96284575e-02	2.46393473e-02	2.49891101e-02
34.85986825     	-1.74797019e-04	5.31808949e-01	4.81650823e-02	2.39077441e-02	2.42573382e-02
34.86305307     	-1.74835325e-04	5.32211877e-01	5.24240017e-02	2.60371655e-02	2.63868362e-02
34.86623788     	-1.75239535e-04	5.31682833e-01	5.43388995e-02	2.69942102e-02	2.73446893e-02
34.86942269     	-1.75479708e-04	5.31747280e-01	5.16506373e-02	2.56498389e-02	2.60007983e-02
34.8726075      	-1.75342619e-04	5.32663380e-01	4.91218456e-02	2.43855802e-02	2.47362654e-02
34.87579232     	-1.75123636e-04	5.32274893e-01	5.06204164e-02	2.51350846e-02	2.54853319e-02
34.87897713     	-1.75109351e-04	5.32310747e-01	5.23142788e-02	2.59820301e-02	2.63322488e-02
34.88216194     	-1.75254032e-04	5.32401381e-01	5.03003802e-02	2.49749361e-02	2.53254441e-02
34.88534675     	-1.75627963e-04	5.31530862e-01	5.19901641e-02	2.58194541e-02	2.61707100e-02
34.88853157     	-1.75955607e-04	5.32291007e-01	5.43102144e-02	2.69791516e-02	2.73310628e-02
34.89171638     	-1.75976590e-04	5.31794982e-01	5.32155586e-02	2.64318027e-02	2.67837559e-02
34.89490119     	-1.75797802e-04	5.31593030e-01	5.12419375e-02	2.54451710e-02	2.57967666e-02
34.898086       	-1.75635155e-04	5.30939920e-01	4.98354310e-02	2.47420804e-02	2.50933507e-02
34.90127082     	-1.75624827e-04	5.32087714e-01	5.09542683e-02	2.53015093e-02	2.56527590e-02
34.90445563     	-1.75390223e-04	5.32208931e-01	5.01296392e-02	2.48894294e-02	2.52402098e-02
34.90764044     	-1.75590554e-04	5.32744859e-01	5.27996077e-02	2.62242133e-02	2.65753944e-02
34.91082525     	-1.75881856e-04	5.32659240e-01	5.52134460e-02	2.74308411e-02	2.77826048e-02
34.91401007     	-1.75925372e-04	5.32182730e-01	5.47230191e-02	2.71855842e-02	2.75374349e-02
34.91719488     	-1.75369954e-04	5.31660809e-01	4.73603537e-02	2.35048069e-02	2.38555468e-02
34.92037969     	-1.75098496e-04	5.31915602e-01	5.16097897e-02	2.56297964e-02	2.59799934e-02
34.9235645      	-1.74895852e-04	5.31270971e-01	4.92868099e-02	2.44685091e-02	2.48183008e-02
34.92674931     	-1.74797884e-04	5.31715256e-01	4.81838199e-02	2.39171121e-02	2.42667078e-02
34.92993413     	-1.75234581e-04	5.31235984e-01	5.01666284e-02	2.49080796e-02	2.52585488e-02
34.93311894     	-1.75929375e-04	5.33248047e-01	5.63864856e-02	2.80173134e-02	2.83691722e-02
34.93630375     	-1.76158696e-04	5.32561684e-01	5.28224261e-02	2.62350544e-02	2.65873718e-02
34.93948856     	-1.75943819e-04	5.32052357e-01	5.30163376e-02	2.63322250e-02	2.66841126e-02
34.94267338     	-1.75929589e-04	5.32370667e-01	5.01973167e-02	2.49227288e-02	2.52745879e-02
34.94585819     	-1.75812947e-04	5.32327857e-01	5.36181102e-02	2.66332422e-02	2.69848681e-02
34.949043       	-1.75475540e-04	5.31599213e-01	5.04125775e-02	2.50308132e-02	2.53817643e-02
34.95222781     	-1.75015127e-04	5.31372847e-01	4.88349721e-02	2.42424709e-02	2.45925012e-02
34.95541263     	-1.75171876e-04	5.31695014e-01	5.13220878e-02	2.54858720e-02	2.58362158e-02
34.95859744     	-1.75364595e-04	5.32619283e-01	5.10599284e-02	2.53545996e-02	2.57053288e-02
34.96178225     	-1.75321773e-04	5.31879111e-01	4.96359151e-02	2.46426358e-02	2.49932793e-02
34.96496706     	-1.75490740e-04	5.32691931e-01	5.20005552e-02	2.58247869e-02	2.61757684e-02
34.96815188     	-1.76130993e-04	5.32318239e-01	5.23333950e-02	2.59905665e-02	2.63428285e-02
34.97133669     	-1.76549091e-04	5.32279974e-01	5.44478175e-02	2.70473596e-02	2.74004578e-02
34.9745215      	-1.76374305e-04	5.32083861e-01	5.16381297e-02	2.56426906e-02	2.59954392e-02
34.97770631     	-1.76171285e-04	5.32462176e-01	5.35957941e-02	2.66217258e-02	2.69740683e-02
34.98089113     	-1.75885053e-04	5.31920193e-01	5.13441888e-02	2.54962093e-02	2.58479794e-02
34.98407594     	-1.75430275e-04	5.32429337e-01	4.97795246e-02	2.47143320e-02	2.50651926e-02
34.98726075     	-1.75251451e-04	5.31726370e-01	4.75553452e-02	2.36024211e-02	2.39529240e-02
34.99044556     	-1.75119717e-04	5.31965319e-01	5.13202210e-02	2.54849908e-02	2.58352302e-02
34.99363038     	-1.75259126e-04	5.32133941e-01	5.06884933e-02	2.51689875e-02	2.55195058e-02
34.99681519     	-1.75750569e-04	5.31983784e-01	5.47850138e-02	2.72167563e-02	2.75682575e-02
35              	-1.76185566e-04	5.31912094e-01	5.19408610e-02	2.57942449e-02	2.61466161e-02
35.00319081     	-1.76403514e-04	5.32411045e-01	5.41824282e-02	2.69148106e-02	2.72676176e-02
35.00638162     	-1.76083203e-04	5.32419364e-01	4.98712152e-02	2.47595244e-02	2.51116908e-02
35.00957243     	-1.75871372e-04	5.32762405e-01	5.08867352e-02	2.52674962e-02	2.56192390e-02
35.01276324     	-1.75601157e-04	5.32173452e-01	4.84199970e-02	2.40343973e-02	2.43855997e-02
35.01595405     	-1.75555625e-04	5.31631368e-01	5.35345250e-02	2.65917069e-02	2.69428181e-02
35.01914486     	-1.75239261e-04	5.31680540e-01	5.23087937e-02	2.59791576e-02	2.63296361e-02
35.02233567     	-1.75348722e-04	5.32237091e-01	5.35568775e-02	2.66030900e-02	2.69537875e-02
35.02552648     	-1.75677424e-04	5.32277169e-01	5.20475233e-02	2.58480842e-02	2.61994391e-02
35.02871729     	-1.75651582e-04	5.33411155e-01	4.95109124e-02	2.45798046e-02	2.49311078e-02
35.0319081      	-1.75706214e-04	5.32498089e-01	5.13168654e-02	2.54827265e-02	2.58341389e-02
35.03509892     	-1.75676333e-04	5.32973392e-01	5.20013729e-02	2.58250101e-02	2.61763628e-02
35.03828973     	-1.75804052e-04	5.32213227e-01	4.95513807e-02	2.45998863e-02	2.49514944e-02
35.04148054     	-1.75876110e-04	5.32355121e-01	5.23282159e-02	2.59882318e-02	2.63399841e-02
35.04467135     	-1.75704773e-04	5.31973531e-01	5.18316929e-02	2.57401417e-02	2.60915512e-02
35.04786216     	-1.75698959e-04	5.31824403e-01	5.27495052e-02	2.61990536e-02	2.65504516e-02
35.05105297     	-1.75730334e-04	5.32652506e-01	5.42844821e-02	2.69665107e-02	2.73179714e-02
35.05424378     	-1.75633459e-04	5.32308457e-01	4.97267979e-02	2.46877655e-02	2.50390324e-02
35.05743459     	-1.75534542e-04	5.31655895e-01	5.05803341e-02	2.51146325e-02	2.54657016e-02
35.0606254      	-1.75752937e-04	5.32347181e-01	4.94969664e-02	2.45727303e-02	2.49242361e-02
35.06381621     	-1.76333626e-04	5.32277143e-01	5.21946718e-02	2.59210023e-02	2.62736695e-02
35.06700702     	-1.76502235e-04	5.32253952e-01	5.26783895e-02	2.61626925e-02	2.65156970e-02
35.07019783     	-1.76361645e-04	5.32834520e-01	5.36784286e-02	2.66628527e-02	2.70155760e-02
35.07338864     	-1.76045399e-04	5.32340126e-01	5.08083588e-02	2.52281340e-02	2.55802248e-02
35.07657945     	-1.75709729e-04	5.33170631e-01	4.99075759e-02	2.47780782e-02	2.51294977e-02
35.07977026     	-1.75603903e-04	5.32394855e-01	5.14649108e-02	2.55568515e-02	2.59080593e-02
35.08296107     	-1.75700959e-04	5.32429953e-01	5.24099171e-02	2.60292576e-02	2.63806595e-02
35.08615188     	-1.75802334e-04	5.31923313e-01	5.10151280e-02	2.53317617e-02	2.56833663e-02
35.08934269     	-1.75991404e-04	5.31805172e-01	5.26462357e-02	2.61471265e-02	2.64991093e-02
35.0925335      	-1.76163746e-04	5.31890127e-01	4.88021704e-02	2.42249214e-02	2.45772489e-02
35.09572431     	-1.76550849e-04	5.32108875e-01	5.19261348e-02	2.57865165e-02	2.61396182e-02
35.09891512     	-1.76708372e-04	5.32943140e-01	5.28779652e-02	2.62622742e-02	2.66156910e-02
35.10210593     	-1.76466651e-04	5.33309217e-01	5.18410136e-02	2.57440401e-02	2.60969735e-02
35.10529675     	-1.76293654e-04	5.32966806e-01	5.20893153e-02	2.58683640e-02	2.62209513e-02
