#             x               p
     0.32352941     -0.29769873
     0.32745098     -0.28378167


     0.33137255     -0.27062477
     0.33529412     -0.25796495
     0.33921569     -0.24523002


     0.34313725     -0.23316305
     0.34705882     -0.22150484
     0.35098039     -0.20976018


     0.35490196     -0.19863722
     0.35882353      -0.1877279
      0.3627451     -0.17672529


     0.36666667     -0.16698816
     0.37058824     -0.15732761


      0.3745098     -0.14794498
     0.37843137     -0.14034345
     0.38235294     -0.13265736


     0.38627451     -0.12614987
     0.39019608     -0.12064003


     0.39411765     -0.11509788
     0.39803922     -0.11186909
     0.40196078     -0.10859805


     0.40588235     -0.10657427
     0.40980392     -0.10544005


     0.41372549     -0.10456334
     0.41764706     -0.10443937


     0.42156863     -0.10432136
      0.4254902     -0.10420001
     0.42941176     -0.10408328


     0.43333333     -0.10382631
      0.4372549     -0.10355792


     0.44117647     -0.10323017


     0.44509804     -0.10290455
     0.44901961     -0.10278916


     0.45294118     -0.10270687
     0.45686275     -0.10271064


     0.46078431     -0.10259229


     0.46470588     -0.10238603
     0.46862745     -0.10220836


     0.47254902     -0.10190469


     0.47647059     -0.10141702


     0.48039216     -0.10061858


     0.48431373    -0.099237988


     0.48823529    -0.097413411


     0.49215686    -0.095094394


     0.49607843     -0.09145057


            0.5     -0.08528703
