#             x               p
    0.029411765      -0.9981449
    0.033333333     -0.99478532
    0.037254902     -0.99154631
    0.041176471     -0.98842806


    0.045098039     -0.98451269
    0.049019608     -0.97956942
    0.052941176     -0.97475268
    0.056862745     -0.97006279


    0.060784314     -0.96460788
    0.064705882      -0.9581297
    0.068627451     -0.95176441
     0.07254902     -0.94551238


    0.076470588       -0.938697
    0.080392157     -0.93115176
    0.084313725     -0.92369946
    0.088235294     -0.91634047


    0.092156863     -0.91042361
    0.096078431       -0.906079
            0.1     -0.90184781
     0.10392157      -0.8977306


     0.10784314     -0.89207478
     0.11176471     -0.88507029
     0.11568627     -0.87816871
     0.11960784     -0.87137064


     0.12352941     -0.86259276
     0.12745098     -0.85258989
     0.13137255     -0.84268479
     0.13529412     -0.83287809


     0.13921569     -0.82342995
     0.14313725     -0.81416131
     0.14705882      -0.8049695
     0.15098039     -0.79585509


     0.15490196     -0.78487179
     0.15882353     -0.77366208
      0.1627451      -0.7625252


     0.16666667     -0.75145923
     0.17058824     -0.74040947
      0.1745098     -0.72941517
     0.17843137     -0.71847685


     0.18235294     -0.70757806
     0.18627451     -0.69668709
     0.19019608      -0.6858463
     0.19411765     -0.67505621


     0.19803922     -0.66376616
     0.20196078     -0.65206824
     0.20588235     -0.64041612
     0.20980392     -0.62881034


     0.21372549     -0.61703757
     0.21764706     -0.60528449
     0.22156863     -0.59358407


      0.2254902     -0.58167844
     0.22941176     -0.56900843
     0.23333333     -0.55635946
      0.2372549     -0.54373184


     0.24117647     -0.53118584
     0.24509804     -0.51868205
     0.24901961     -0.50619045


     0.25294118     -0.49370431
     0.25686275     -0.48119428
     0.26078431     -0.46869249
     0.26470588     -0.45619909


     0.26862745     -0.44282774
     0.27254902     -0.42911297
     0.27647059     -0.41538481


     0.28039216     -0.40182683
     0.28431373     -0.38858606
     0.28823529      -0.3753186


     0.29215686     -0.36204922
     0.29607843     -0.34926431
            0.3     -0.33644363
     0.30392157     -0.32358637


     0.30784314     -0.31054826
     0.31176471     -0.29743307
     0.31568627     -0.28427133


     0.31960784     -0.27142227
     0.32352941     -0.25869776
     0.32745098     -0.24591158


     0.33137255     -0.23360716
     0.33529412     -0.22160881
     0.33921569       -0.209536


     0.34313725     -0.19804662
     0.34705882     -0.18691049
     0.35098039     -0.17568863


     0.35490196     -0.16588105
     0.35882353     -0.15663285
      0.3627451     -0.14729976


     0.36666667     -0.14005871
     0.37058824     -0.13302294


      0.3745098     -0.12627865
     0.37843137     -0.12127744
     0.38235294     -0.11622497


     0.38627451     -0.11251676
     0.39019608     -0.10995788


     0.39411765     -0.10740427
     0.39803922     -0.10673481
     0.40196078     -0.10606479


     0.40588235     -0.10565125
     0.40980392     -0.10542183


     0.41372549     -0.10518607
     0.41764706     -0.10492204


     0.42156863     -0.10465688
      0.4254902     -0.10431571
     0.42941176     -0.10397467


     0.43333333     -0.10364923
      0.4372549     -0.10332414


     0.44117647     -0.10311086


     0.44509804     -0.10291359
     0.44901961     -0.10287417


     0.45294118      -0.1028313
     0.45686275     -0.10276422


     0.46078431     -0.10262633


     0.46470588     -0.10243204
     0.46862745     -0.10213875


     0.47254902     -0.10169996


     0.47647059     -0.10101493


     0.48039216    -0.099895535


     0.48431373    -0.098156376


     0.48823529    -0.096193944


     0.49215686    -0.093239798


     0.49607843    -0.089333102


            0.5    -0.084810211
