#             x               p
     0.15490196     -0.82460951
     0.15882353     -0.81476878
      0.1627451     -0.80502794


     0.16666667     -0.79534849
     0.17058824     -0.78501251
      0.1745098     -0.77474927
     0.17843137     -0.76455942


     0.18235294     -0.75414433
     0.18627451     -0.74301118
     0.19019608      -0.7319408
     0.19411765     -0.72093382


     0.19803922     -0.70958361
     0.20196078     -0.69796074
     0.20588235     -0.68640148
     0.20980392     -0.67490655


     0.21372549     -0.66252687
     0.21764706     -0.65005803
     0.22156863     -0.63764216


      0.2254902     -0.62491929
     0.22941176     -0.61112495
     0.23333333      -0.5973642
      0.2372549     -0.58363753


     0.24117647     -0.57058928
     0.24509804     -0.55786616
     0.24901961     -0.54515794


     0.25294118     -0.53253938
     0.25686275     -0.52029366
     0.26078431     -0.50805177
     0.26470588     -0.49581377


     0.26862745     -0.48316537
     0.27254902     -0.47036332
     0.27647059     -0.45756311


     0.28039216     -0.44442784
     0.28431373     -0.43067004
     0.28823529     -0.41691074


     0.29215686     -0.40317462
     0.29607843     -0.38992338
            0.3      -0.3766374
     0.30392157      -0.3633159


     0.30784314     -0.35028601
     0.31176471     -0.33728722
     0.31568627      -0.3242442


     0.31960784     -0.31067055
     0.32352941     -0.29679428
     0.32745098     -0.28285801


     0.33137255     -0.26968639
     0.33529412     -0.25701491
     0.33921569     -0.24426803


     0.34313725     -0.23219315
     0.34705882     -0.22052966
     0.35098039     -0.20877948


     0.35490196     -0.19766311
     0.35882353     -0.18676559
      0.3627451     -0.17577473


     0.36666667     -0.16606262
     0.37058824     -0.15642895


      0.3745098     -0.14707636
     0.37843137     -0.13952003
     0.38235294     -0.13187966


     0.38627451      -0.1254249
     0.39019608     -0.11997395


     0.39411765     -0.11449141
     0.39803922     -0.11131476
     0.40196078     -0.10809672


     0.40588235     -0.10611287
     0.40980392     -0.10500936


     0.41372549     -0.10415779
     0.41764706     -0.10404216


     0.42156863     -0.10393196
      0.4254902     -0.10380436
     0.42941176     -0.10368113


     0.43333333     -0.10341664
      0.4372549     -0.10314039


     0.44117647     -0.10281183


     0.44509804     -0.10248597
     0.44901961     -0.10237194


     0.45294118     -0.10229097
     0.45686275     -0.10229589


     0.46078431     -0.10217949


     0.46470588     -0.10197582
     0.46862745     -0.10180161


     0.47254902     -0.10150225


     0.47647059     -0.10101997


     0.48039216     -0.10022828


     0.48431373    -0.098856385


     0.48823529    -0.097043359


     0.49215686    -0.094741105


     0.49607843    -0.091123256


            0.5    -0.085041133
